,onset,offset,story,word,lemma,PoS_tag_full
2394,344.22,344.40000000000003,forgot,one,one,CD
2395,344.4,344.77,forgot,loses,lose,NNS
2396,344.79,345.05,forgot,one's,one's,NN
2397,345.05,345.97,forgot,parents,parent,NNS
2398,346.65,346.98,forgot,either,either,DT
2399,346.98,347.15000000000003,forgot,as,as,IN
2400,347.15,347.23999999999995,forgot,a,a,DT
2401,347.24,347.6,forgot,small,small,JJ
2402,347.6,348.19,forgot,child,child,NN
2403,348.2,348.34,forgot,when,when,WRB
2404,348.34,348.48999999999995,forgot,you,you,PRP
2405,348.79,349.05,forgot,think,think,NN
2406,349.05,349.16,forgot,you're,you're,NN
2407,349.17,349.49,forgot,holding,hold,VBG
2408,349.49,349.61,forgot,your,your,PRP$
2409,349.61,349.93,forgot,mother's,mother's,NN
2410,349.93,350.17,forgot,hand,hand,NN
